[     648ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/127.486d92a4.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     648ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/195.f695780c.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     649ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/62.dcb922c6.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     649ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/226.445488d7.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     649ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/187.51e12183.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     649ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/190.c0d56523.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     649ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/79.9e16f86a.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     649ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/113.ebd8cfe4.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     650ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/212.02de31e8.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
[     650ms] [INFO] Loading the script 'https://content.powerapps.com/resource/makerx/static/js/module/193.88912736.chunk.js' violates the following Content Security Policy directive: "script-src 'self' blob: https://*.cdn.office.net https://*.office365.com https://*.msftauth.net https://*.azure.com https://*.content.powerapps.com https://*.static.powerapps.com https://*.powerappsmtportals.com https://login.microsoftonline.com 'sha256-0xIjuQrCya/KLnSQQn9CfUzSI1iYs/1vBvdk1/rsEXk=' 'sha256-awj8pqBWGcZGT+e0sN8iO3rj3nkMvVT/ZhMnNDm9KvA=' 'sha256-syj9zq0hP0m5bKIFUoXfAOElU67IQ9W7cqP0E1T7kd8=' 'sha256-VvTPPqzqCKbMGIejuz++Fie1JudgikRLh9713PLy7jE='". Note that 'script-src-elem' was not explicitly set, so 'script-src' is used as a fallback. The policy is report-only, so the violation has been logged but no further action has been taken. @ https://content.powerapps.com/resource/makerx/static/js/module/main.fc98d8fe.js:1
